gene_id,3-9-mock1-13_S20,3-9-mock2-14_S1,3-9-wt1-15_S2,3-9-wt2-16_S16,CoV002-CoV2-1-indexG4_S4,CoV002-CoV2-2-indexG5_S5,CoV002-CoV2-3-indexG6_S6,CoV002-mock1-indexG1_S1,CoV002-mock2-indexG2_S2,CoV002-mock3-indexG3_S3,SARS004-CoV2-1_S4,SARS004-CoV2-2_S5,SARS004-CoV2-3_S6,SARS004-mock-1_S1,SARS004-mock-2_S2,SARS004-mock-3_S3,svRNA184-RSV-1-indexF4_S16,svRNA184-RSV-3-indexH9_S18,svRNA184-mock-1-indexF1_S13,svRNA184-mock-3-indexF3_S15
ENSG00000198237.8,0,0,0,0,0,0,11,0,4,0,0,0,0,0,0,0,0,0,0,0
ENSG00000259847.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000267032.1,0,2,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000265243.1,0,0,6,0,0,2,0,5,3,1,0,0,0,0,0,0,0,0,4,0
ENSG00000268140.1,0,0,3,2,0,4,2,0,0,0,0,0,0,0,0,0,2,0,0,0
MSTRG.12871,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MSTRG.8739,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0
ENSG00000273085.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MSTRG.8738,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MSTRG.12335,4,6,15,0,10,10,16,4,11,19,3,1,6,0,0,3,2,5,4,16
ENSG00000258630.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000258517.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MSTRG.12334,0,0,1,0,2,0,0,2,0,0,20,4,9,12,14,6,0,2,6,0
MSTRG.12337,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MSTRG.30119,0,0,0,0,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0,0
MSTRG.30118,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MSTRG.12336,341,621,780,173,1135,1430,1828,625,699,1433,262,144,111,160,116,175,154,219,852,866
MSTRG.30111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0
MSTRG.30110,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MSTRG.30113,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
MSTRG.30112,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MSTRG.30115,2,73,58,13,67,128,142,59,28,80,92,33,94,64,24,37,18,14,80,92
MSTRG.27337,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MSTRG.30117,403,902,885,166,1725,2103,2747,860,1023,2036,3055,1097,1071,1763,1202,1350,268,470,1322,1451
ENSG00000205331.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000261182.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MSTRG.12333,0,6,0,5,3,1,1,2,2,8,8,2,2,1,4,3,0,34,41,11
ENSG00000261497.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MSTRG.27331,22,59,54,21,46,79,158,35,53,104,98,41,56,43,41,44,42,43,197,200
ENSG00000254030.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MSTRG.6907,243,456,98,67,966,1238,1136,494,773,1284,274,111,136,153,143,144,391,589,1551,2169
MSTRG.15178,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,6
ENSG00000239893.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MSTRG.20699,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0
ENSG00000270720.1,0,0,8,0,2,0,0,0,0,4,2,0,0,5,0,3,0,2,6,2
ENSG00000254785.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MSTRG.20693,782,1469,925,173,3224,4475,4531,1903,2531,4291,6035,2098,2315,2729,2141,2159,1546,2327,5457,7903
MSTRG.20692,0,8,2,0,6,9,24,5,7,9,33,6,2,19,5,6,5,1,14,12
MSTRG.20691,18,36,13,9,74,66,124,34,41,94,112,48,47,98,42,36,11,36,158,189
MSTRG.20690,0,3,5,0,4,8,10,5,3,6,25,5,10,31,4,16,3,6,18,10
ENSG00000227411.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0
MSTRG.20696,110,165,133,33,256,353,385,128,209,290,2079,684,874,919,658,693,186,345,694,781
MSTRG.20695,0,0,0,0,0,0,12,3,0,0,0,0,0,0,0,0,0,0,20,0
MSTRG.20694,569,1151,331,186,2788,3755,3933,1788,2225,3892,3268,1069,1091,1596,1087,1231,1143,1397,4350,6257
ENSG00000263570.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MSTRG.13839,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000251339.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000279455.1,0,0,0,0,3,3,0,2,1,2,0,0,0,0,0,0,4,4,2,7
ENSG00000125522.3,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000212025.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MSTRG.10520,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
ENSG00000222129.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MSTRG.28091,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MSTRG.28090,73,158,84,23,214,271,373,123,170,326,228,42,76,166,144,150,56,124,257,384
MSTRG.28093,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
MSTRG.28092,193,439,529,119,977,1160,1616,531,615,1192,1315,492,455,606,491,520,199,282,796,967
ENSG00000231302.1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
ENSG00000268442.1,0,0,0,0,3,0,0,0,4,0,12,0,3,0,0,2,4,2,0,0
MSTRG.28097,95,170,164,39,335,406,544,131,226,363,1132,452,431,623,392,424,42,63,223,237
MSTRG.28096,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MSTRG.28099,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MSTRG.28098,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000268957.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000231392.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000227879.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0
MSTRG.20529,22,69,20,12,92,122,120,42,59,94,0,0,0,0,0,4,49,47,131,137
MSTRG.20528,3333,6036,4378,1326,13562,15935,18419,7702,10084,18122,479,234,211,401,349,328,4771,7804,19087,22501
ENSG00000244025.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MSTRG.20524,4,6,4,0,9,20,15,4,6,15,112,25,23,41,26,36,5,13,24,17
MSTRG.20527,0,17,35,0,17,7,19,8,16,20,0,0,0,0,0,0,0,0,0,0
MSTRG.20526,0,27,17,2,22,20,52,10,10,20,55,21,15,47,36,25,13,31,113,53
MSTRG.20521,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MSTRG.20520,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MSTRG.20523,528,1201,1550,273,1804,2317,3729,920,1297,2414,2452,790,731,1369,780,967,176,389,1481,1364
MSTRG.20522,4,7,12,0,10,11,35,8,9,24,28,5,6,10,5,15,0,3,23,24
MSTRG.17321,929,2204,313,542,4767,6816,7493,2712,3607,6529,1403,378,576,690,472,576,1088,1665,3846,5038
MSTRG.17320,1496,2696,1336,507,6789,8441,9036,3646,4797,8098,1352,477,574,746,586,612,1976,3085,7685,10281
MSTRG.17323,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,2,0
MSTRG.17322,71,143,132,30,347,418,388,161,231,370,594,196,179,326,220,208,110,157,242,320
MSTRG.17325,907,1811,658,402,4135,5403,5369,2436,3024,5519,1328,424,684,697,497,542,1013,1706,3818,4729
MSTRG.17324,0,0,0,0,0,8,7,0,4,6,154,39,53,43,51,44,0,0,0,8
MSTRG.17327,0,5,0,0,10,5,6,0,0,11,2790,780,1038,986,631,678,4,26,28,27
MSTRG.17326,0,4,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0
ENSG00000218476.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MSTRG.17328,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0
ENSG00000196772.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000237370.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MSTRG.16050,14,32,43,5,177,215,290,81,128,207,876,355,321,562,387,404,0,0,8,0
MSTRG.16051,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MSTRG.16052,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MSTRG.16053,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000145451.12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
MSTRG.16055,114,234,774,117,383,498,655,182,263,492,485,246,256,647,285,178,130,196,540,558
MSTRG.16056,5,3,0,2,4,6,8,0,0,0,82,16,14,10,12,24,4,0,4,10
MSTRG.16057,9,10,12,2,49,54,52,28,40,43,256,74,87,127,57,82,8,39,49,52
MSTRG.16058,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MSTRG.16059,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000258509.1,0,0,0,0,0,0,0,0,0,0,2,0,2,2,0,2,0,0,0,2
ENSG00000231397.1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
ENSG00000236764.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MSTRG.25348,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MSTRG.25349,17,43,40,9,35,68,88,31,21,47,111,36,38,45,52,78,22,42,104,80
MSTRG.25342,467,1356,1328,228,1975,2469,3256,759,926,1731,11654,4355,4081,5919,3699,3659,202,473,745,587
ENSG00000234595.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MSTRG.25340,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MSTRG.25341,535,1187,2627,498,1407,1619,2868,586,803,1294,1127,354,400,494,280,200,141,212,330,359
MSTRG.25346,48,108,91,22,138,154,228,77,99,177,66,34,35,50,28,36,42,62,316,294
MSTRG.25347,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MSTRG.25344,0,0,5,0,0,0,10,0,0,0,0,0,4,0,0,0,0,0,0,0
MSTRG.25345,45,84,125,20,82,123,177,38,81,125,34,0,19,34,15,0,16,59,86,61
MSTRG.32149,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0
MSTRG.2029,64,38,20,57,32,56,32,10,30,56,42,21,24,51,19,45,16,19,41,68
ENSG00000234238.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000243664.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MSTRG.9593,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,4,0
MSTRG.5509,0,6,0,0,11,9,25,0,0,0,40,24,30,33,20,32,8,0,30,96
ENSG00000267717.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MSTRG.7054,0,0,0,0,2,3,10,4,2,4,32,7,10,4,2,11,0,0,0,0
MSTRG.5501,0,6,0,0,4,10,2,0,11,7,70,20,7,15,21,20,0,0,19,13
MSTRG.5500,0,1,0,2,9,3,7,7,5,11,46,10,17,14,4,11,2,4,4,7
MSTRG.5503,0,2,0,0,0,14,5,6,0,0,48,9,10,0,14,16,0,4,11,13
MSTRG.5502,146,240,52,34,524,684,711,330,404,723,442,124,214,181,161,146,249,325,1070,1445
MSTRG.5505,370,876,846,154,1125,1588,1953,637,789,1405,5003,1849,1536,2591,1929,2037,720,1326,2619,2842
MSTRG.5504,14,42,42,14,156,195,192,66,71,148,1052,348,623,448,330,342,42,64,216,217
MSTRG.5507,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
ENSG00000217414.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000257323.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MSTRG.2023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000282520.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000218194.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000125084.11,0,0,0,0,0,4,5,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000223856.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MSTRG.2021,0,0,0,0,0,1,3,0,0,1,0,0,0,0,0,2,1,2,2,13
ENSG00000264799.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000281729.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MSTRG.18556,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0
ENSG00000254227.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000259443.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000030304.13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MSTRG.888,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0
ENSG00000270369.1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
ENSG00000258678.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000233469.1,0,2,0,0,0,0,2,0,2,0,0,0,0,3,0,0,2,0,3,2
ENSG00000238211.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MSTRG.31511,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000248122.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000251970.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000252969.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MSTRG.18555,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1
ENSG00000241815.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000206344.6,3,11,11,0,15,34,38,15,9,28,8,4,0,14,7,0,0,16,56,71
ENSG00000261789.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MSTRG.22589,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MSTRG.22588,47,116,397,18,197,281,441,105,133,267,722,231,205,426,309,274,99,210,642,630
MSTRG.11585,1,2,0,0,0,0,2,0,3,0,0,0,0,0,0,0,0,0,0,0
MSTRG.11584,0,0,2,0,0,0,0,1,3,3,2,1,0,2,2,0,2,2,3,4
MSTRG.11583,0,0,5,1,5,0,6,3,5,5,0,3,0,10,0,0,0,2,13,4
MSTRG.11582,833,1675,2688,534,2877,3602,5456,1479,1928,3695,2266,751,774,1484,950,869,164,350,1529,1248
ENSG00000228045.1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MSTRG.11580,1,0,1,0,2,1,4,0,2,2,0,0,0,0,0,0,1,0,0,4
MSTRG.22581,664,1211,859,224,2335,3394,3400,1441,1949,3144,4744,1427,1574,2202,1410,1643,404,518,1407,1678
MSTRG.22580,0,0,4,0,8,4,9,3,1,2,3,0,0,2,0,0,3,5,11,12
MSTRG.22583,783,1686,929,301,3593,4810,5011,2052,2677,4566,16404,4990,7753,7577,6566,6612,1044,1910,4515,5534
MSTRG.881,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MSTRG.22585,5,7,6,0,13,23,27,13,12,24,997,338,334,439,302,343,42,73,141,95
MSTRG.22584,0,0,0,0,0,0,0,0,0,1,1,2,0,0,0,3,0,0,0,0
MSTRG.22587,1193,2054,2398,510,4742,5994,7365,2720,3354,5825,7481,2382,2754,3998,2693,3100,671,943,3280,3322
MSTRG.22586,117,204,59,43,603,793,848,320,339,603,3945,1370,2012,2283,1792,1683,526,837,1475,1969
MSTRG.26699,0,0,0,2,2,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0
MSTRG.26698,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,2
ENSG00000254175.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000260414.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000215326.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MSTRG.26691,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,4,0
MSTRG.26690,213,447,516,120,652,928,1238,395,415,830,823,332,304,552,371,436,115,165,510,499
ENSG00000205899.3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4
MSTRG.26692,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000242524.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MSTRG.26694,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MSTRG.26697,3270,6654,7334,1418,8214,11344,18706,4133,6328,12976,8684,3097,3052,5765,3149,3187,460,760,3653,2801
MSTRG.26696,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3
MSTRG.16588,4,0,2,0,2,8,7,0,0,8,35,9,5,22,14,2,3,5,0,4
MSTRG.16589,488,1005,367,170,2098,2703,2988,1259,1555,2804,2649,832,969,1126,936,951,722,1058,2585,3766
ENSG00000231496.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000228391.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000159904.11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MSTRG.16582,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MSTRG.16583,426,888,410,187,1961,2528,2550,1097,1380,2342,2144,595,943,924,752,768,407,628,1843,2815
MSTRG.16580,668,1342,1129,284,2680,3693,3882,1640,1987,3312,6055,2114,2980,2640,2169,1961,1475,2528,4954,7476
MSTRG.16581,1220,2509,2530,538,5877,7653,8180,3345,4175,7210,3598,1197,1299,1586,1194,1369,595,866,2349,2986
MSTRG.16586,0,1,0,4,0,0,0,0,0,0,0,2,0,0,2,0,11,0,0,0
MSTRG.16587,8,17,9,2,45,41,52,18,33,19,76,34,44,36,30,22,36,75,65,89
MSTRG.16584,0,3,0,0,0,11,15,0,0,16,0,0,10,0,8,0,0,0,5,0
MSTRG.16585,4,4,8,0,927,1301,1454,433,549,929,10784,4078,4300,1441,1498,1284,292,429,444,492
MSTRG.11059,0,0,0,0,0,1,4,0,0,1,0,0,0,0,0,0,0,2,4,0
ENSG00000103175.10,0,0,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000280130.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000263631.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MSTRG.11050,24,80,139,18,86,87,126,35,43,98,145,50,54,85,51,54,59,102,261,315
MSTRG.11053,18,26,20,0,75,122,118,38,64,89,0,0,0,0,0,0,9,4,47,62
MSTRG.11052,141,343,384,83,421,511,776,169,304,522,46,17,22,30,21,16,69,76,270,420
MSTRG.11055,4,9,4,4,8,20,19,2,8,9,0,0,0,0,0,0,10,9,15,41
MSTRG.11054,164,298,404,79,365,517,785,201,265,515,5,0,0,0,0,0,45,96,336,327
MSTRG.11057,1239,2466,3225,679,5492,7549,11961,2746,3858,8124,1943,753,745,1138,678,706,570,1411,2207,2258
MSTRG.11056,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000072694.19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000248921.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000248842.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000230080.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000276473.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000275875.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000282041.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000223498.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000279143.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000231203.1,0,0,0,0,12,20,12,6,0,13,0,0,0,0,0,0,0,2,8,18
MSTRG.9492,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MSTRG.23186,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MSTRG.23187,0,0,4,0,0,0,0,0,0,0,193,42,67,99,45,59,0,0,0,6
MSTRG.23184,277,587,751,147,900,1009,1652,506,554,1104,2112,661,709,1255,703,820,147,410,992,1113
MSTRG.23185,419,883,962,144,1254,1722,2486,730,879,1683,548,207,233,360,242,290,179,293,1051,1075
MSTRG.23182,14,51,51,4,75,131,188,41,61,116,348,113,101,162,138,147,27,51,145,126
MSTRG.23183,0,0,0,0,0,0,0,0,0,0,250,87,69,147,108,89,0,0,0,0
ENSG00000236690.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MSTRG.23181,10,5,18,5,9,2,16,11,8,17,193,57,44,84,37,52,7,11,26,57
MSTRG.23188,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MSTRG.23189,394,815,694,178,1688,2326,2599,898,1233,2209,11477,3771,3360,5502,4214,4633,285,454,1038,1405
ENSG00000167014.10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000276499.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000107018.7,0,0,4,0,7,4,0,0,0,0,19,11,12,0,4,2,0,0,6,8
ENSG00000226469.1,0,6,8,0,8,8,8,0,2,13,0,0,0,5,2,0,0,8,8,14
ENSG00000254174.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MSTRG.2705,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,3,0
ENSG00000228790.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000165370.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000234363.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000244756.1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000270930.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MSTRG.20978,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000206792.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000232140.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MSTRG.4691,0,0,0,0,0,0,0,0,0,0,59,14,6,15,4,11,0,0,0,0
ENSG00000237338.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000186723.3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0
ENSG00000137948.18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MSTRG.2398,0,0,0,0,0,0,1,0,0,0,44,8,8,8,16,8,0,0,0,0
ENSG00000232167.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000101200.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000101850.12,0,0,0,0,0,0,4,0,0,7,10,6,0,11,0,0,0,0,8,8
ENSG00000226544.4,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,0,0,0,0
ENSG00000198965.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000223418.1,0,3,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0
ENSG00000221725.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MSTRG.27253,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MSTRG.27250,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0
MSTRG.27251,1627,2921,3150,882,6986,8750,10623,3886,4673,8436,17263,5802,5485,8280,6023,6502,1409,2359,6869,8627
MSTRG.27256,15,31,27,4,100,129,241,57,73,156,0,0,0,0,0,0,20,61,167,131
MSTRG.15775,76,103,113,36,298,328,373,135,173,311,383,119,111,207,83,119,38,94,195,257
MSTRG.27254,0,0,0,0,0,0,0,0,0,0,188,88,67,331,254,140,8,10,0,0
MSTRG.15777,282,548,829,139,1002,1267,1892,495,739,1283,4820,1757,1630,3031,1902,1826,145,258,831,747
MSTRG.15778,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MSTRG.15779,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MSTRG.27258,8333,16729,12722,3843,61648,79705,95533,33821,44430,78307,61903,23473,21046,33960,25075,29794,16738,23189,29667,33297
MSTRG.27259,0,0,0,0,6,6,3,8,2,5,16,0,3,0,0,4,0,0,0,0
MSTRG.10720,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MSTRG.10721,2,0,9,4,14,24,35,8,9,8,137,60,46,42,32,39,0,11,29,42
MSTRG.10722,0,0,0,0,0,0,0,2,0,0,142,25,23,49,21,23,0,0,0,0
